account-id action az-id bytes dstaddr dstport end flow-direction instance-id interface-id log-status packets pkt-dst-aws-service pkt-dstaddr pkt-src-aws-service pkt-srcaddr protocol region srcaddr srcport start sublocation-id sublocation-type subnet-id tcp-flags traffic-path type version vpc-id
362765639116 ACCEPT euw3-az3 180 162.142.125.160 5189 1658916505 egress i-083f442fffe71f61d eni-0d62c0b1b9c12befd OK 3 - 162.142.125.160 - 172.31.33.188 6 eu-west-3 172.31.33.188 22 1658916449 - - subnet-08ec22fbbce02128c 18 2 IPv4 5 vpc-02a40e72ccb299021
362765639116 ACCEPT euw3-az3 84 172.31.33.188 22 1658916505 ingress i-083f442fffe71f61d eni-0d62c0b1b9c12befd OK 2 - 172.31.33.188 - 162.142.125.176 6 eu-west-3 162.142.125.176 52486 1658916449 - - subnet-08ec22fbbce02128c 6 - IPv4 5 vpc-02a40e72ccb299021
362765639116 ACCEPT euw3-az3 44 162.142.125.176 52486 1658916505 egress i-083f442fffe71f61d eni-0d62c0b1b9c12befd OK 1 - 162.142.125.176 - 172.31.33.188 6 eu-west-3 172.31.33.188 22 1658916449 - - subnet-08ec22fbbce02128c 18 2 IPv4 5 vpc-02a40e72ccb299021
362765639116 ACCEPT euw3-az3 104 172.31.33.188 22 1658916505 ingress i-083f442fffe71f61d eni-0d62c0b1b9c12befd OK 2 - 172.31.33.188 - 162.142.125.7 6 eu-west-3 162.142.125.7 33192 1658916449 - - subnet-08ec22fbbce02128c 1 - IPv4 5 vpc-02a40e72ccb299021
362765639116 ACCEPT euw3-az3 52 162.142.125.7 33192 1658916505 egress i-083f442fffe71f61d eni-0d62c0b1b9c12befd OK 1 - 162.142.125.7 - 172.31.33.188 6 eu-west-3 172.31.33.188 22 1658916449 - - subnet-08ec22fbbce02128c 1 2 IPv4 5 vpc-02a40e72ccb299021
362765639116 REJECT euw3-az3 40 172.31.33.188 43433 1658916505 ingress i-083f442fffe71f61d eni-0d62c0b1b9c12befd OK 1 - 172.31.33.188 - 160.20.146.131 6 eu-west-3 160.20.146.131 22 1658916449 - - subnet-08ec22fbbce02128c 18 - IPv4 5 vpc-02a40e72ccb299021
362765639116 ACCEPT euw3-az3 2292 172.31.33.188 22 1658916505 ingress i-083f442fffe71f61d eni-0d62c0b1b9c12befd OK 33 - 172.31.33.188 EC2_INSTANCE_CONNECT 35.180.112.80 6 eu-west-3 35.180.112.80 14424 1658916449 - - subnet-08ec22fbbce02128c 0 - IPv4 5 vpc-02a40e72ccb299021
